rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
109	C29H48O2	[M + H]+	C29H48O2	0.9999999999999999	109.80955032731532	109.20234767744743	0.607202649867882	23	0.6532199270959904	1.380551397706726	3.747042223080269	0.17792878556603375		429.37278	1290.9290313720703	1493_mz3_iin_sirius_1969
110	C23H14O7	[M + H]+	C23H14O7	0.9999999999999999	109.5233764598416	108.53798231776513	0.9853941420764682	32	0.6226350968619012	1.264777917930523	4.948766845805075	0.20990641674342225		403.08131	415.96200942993164	328_mz3_iin_sirius_360
111	C20H26O2	[M + H]+	C20H26O2	0.9999999999999999	109.0206022370446	109.0206022370446	0.0	36	0.8473861582794723	0.7283439540577611	4.175749990380432	-60194.47697029632		299.20088	934.6860122680664	860_mz3_iin_sirius_1026
112	C20H26O3	[M + H]+	C20H26O3	0.9999999999999999	109.00780241244861	105.58551714158945	3.4222852708591622	30	0.7166650983344311	-0.8280310915989156	3.546132136239203	-57138.699020302636		315.19614	478.46400260925293	351_mz3_iin_sirius_386
113	C20H24O2	[M + H]+	C20H24O2	0.9999999999999999	108.63176975629594	107.73396963173185	0.8978001245640852	25	0.6170745272525028	4.512666262640213	6.804901584562107	-121206.10842043816		297.18536	709.8359870910645	528_mz3_iin_sirius_583
114	C20H26O2	[M + H]+	C20H26O2	0.9999999999999999	108.37197374854492	108.37197374854492	0.0	40	0.8914000460352167	-2.3435410504779215	6.245477449986946	-60192.84486205222		299.20134	847.9460076322465	722_mz3_iin_sirius_854
114	C20H26O2	[M + H]+	C20H26O2	0.9999999999999999	108.3614658025316	108.3614658025316	0.0	35	0.8614555931354126	1.268183623610435	4.573862855143213	2.426913171241941		299.20128	798.2349586486816	658_mz3_iin_sirius_750
115	C21H36N3O6	[M + Na]+	C21H36N3O6	0.9999999999999999	108.23653467059289	105.33621854420029	2.900316126392601	34	0.7161816065192087	7.081164665899835	7.380638116518902	4.076428956027349		449.25146	832.3840141296387	705_mz3_iin_sirius_831
116	C21H28O4	[M + H]+	C21H28O4	0.9999999999999999	108.17280380241583	108.17280380241583	0.0	34	0.7894686771631071	1.5828436320935224	3.4942883452741813	-52177.68534888547		345.20462	678.6407965421677	507_mz3_iin_sirius_559
117	C17H20O4	[M + H]+	C17H20O4	0.9999999999999999	107.96278706636579	105.20004526409379	2.7627418022720023	24	0.6376097031850904	-3.030078747177817	4.943243879570978	-62288.59303449488		289.14365	466.63201332092285	346_mz3_iin_sirius_381
118	C20H34O4	[M - H4O2 + H]+	C20H30O2	0.9999999999999999	107.79672885718347	104.50385703228059	3.292871824902871	39	0.8575056285669409	0.5379211292281482	3.785818070835512	-118789.04577298266		303.23231	549.7719955444336	393_mz3_iin_sirius_434
119	C19H26O2	[M + H]+	C19H26O2	0.9999999999999999	107.73639603453279	107.73639603453279	0.0	37	0.907077786430328	3.4252652903932104	3.7202605958806645	-62708.15969925921		287.20126	839.545536506921	699_mz3_iin_sirius_822
120	C13H30N2O17S	[M + K]+	C13H30N2O17S	0.9999999999999999	107.61432970797495	107.61432970797495	0.0	36	0.6662008384907167	7.6120161460011575	7.6120161460011575	9.127156267098389		557.09476	1388.731370938549	1666_mz3_iin_sirius_2228
121	C19H28O2	[M + H]+	C19H28O2	0.9999999999999999	107.55610780525451	107.55610780525451	0.0	34	0.8287269445541209	3.796134232282136	4.8099805522039585	2.3436618443622237		289.21688	751.7489518225193	585_mz3_iin_sirius_649
122	C19H28O4	[M + H]+	C19H28O4	0.9999999999999999	107.43810087826324	107.43810087826324	0.0	23	0.7210161662817555	4.893884195276519	8.378062621524283	-4.550512733894954		321.20457	726.6079902648926	551_mz3_iin_sirius_612
123	C20H30O4	[M + H]+	C20H30O4	0.9999999999999999	107.41149373039767	104.96998389780076	2.4415098325969047	25	0.6299102691924228	2.950233867809878	6.0161158129830685	-0.45448617990307677		335.22153	601.6239738464355	426_mz3_iin_sirius_468
124	C21H30O2	[M + H]+	C21H30O2	0.9999999999999999	107.13849650010324	107.13849650010324	0.0	20	0.5231979030144166	-3.323226199331343	4.579423730059529	-57134.109955824504		315.23193	1051.0905075073242	1041_mz3_iin_sirius_1249
125	C28H38O2	[M + H]+	C28H38O2	0.9999999999999999	106.8363728821021	103.65173732099449	3.1846355611076103	33	0.755399697138758	2.4065882809313504	5.590057216804199	-88438.96911712643		407.29485	1229.4550323486328	1375_mz3_iin_sirius_1726
126	C24H32O5	[M + H]+	C24H32O5	0.9999999999999999	106.79392146215429	106.79392146215429	0.0	34	0.8969600547774162	1.8802129633532003	3.6128819412515227	1.4503777179391313		401.23283	853.3930206298828	733_mz3_iin_sirius_873
127	C31H68N3O8S	[M - H2O + H]+	C31H66N3O7S	0.9999999999999999	106.70687294840081	106.70687294840081	0.0	44	0.7914982787007934	-0.7971278844595018	4.642508704733714	-28797.988963173808		625.46777	1367.4259757995605	1637_mz3_iin_sirius_2195
128	C20H28O3	[M + H]+	C20H28O3	0.9999999999999999	106.41949290009845	101.73752003296667	4.681972867131773	26	0.7226874199586247	2.8322415371785246	4.914609887608537	-113554.1984031747		317.21155	354.9240016937256	303_mz3_iin_sirius_334
129	C23H44O6	[M + Na]+	C23H44O6	0.9999999999999999	106.40774872836795	106.40774872836795	0.0	30	0.6470588235294118	2.179196590869833	5.089994398808025	2.0974288254642555		439.30393	991.6620254516602	933_mz3_iin_sirius_1104
130	C20H26O3	[M + H]+	C20H26O3	0.9999999999999999	106.394146477433	106.394146477433	0.0	28	0.6642034068136273	0.377347470122146	4.593249113948031	-57139.53735869889		315.19589	1069.822998046875	1070_mz3_iin_sirius_1279
131	C21H32O4	[M - H2O + H]+	C21H30O3	0.9999999999999999	106.3751801406229	106.3751801406229	0.0	36	0.8289599597078822	2.652373507039227	5.417513192136527	-54375.40643545865		331.22675	704.9859809875488	518_mz3_iin_sirius_571
132	C20H18O11	[M + H]+	C20H18O11	0.9999999999999999	106.17844110865248	106.17844110865248	0.0	38	0.8390188687082671	1.6365727530244905	3.0041336746156877	1.468655263067141		435.09283	271.86899185180664	190_mz3_iin_sirius_215
133	C20H26O4	[M + H]+	C20H26O4	0.9999999999999999	105.71629150331876	102.38327856612644	3.333012937192321	35	0.827187026815806	2.3556776615516766	4.966773792441756	-54379.92965778311		331.19082	681.7350196838379	494_mz3_iin_sirius_543
134	C16H30N3O4	[M + Na]+	C16H30N3O4	0.9999999999999999	105.70190715248478	105.70190715248478	0.0	34	0.6859527921704088	1.3521746999252349	5.468834902319997	5.001945649043324		351.21461	548.0437602102757	392_mz3_iin_sirius_431
135	C29H48O2	[M + Na]+	C29H48O2	0.9999999999999999	105.62526259745654	101.29132014356652	4.333942453890012	24	0.6861115550583348	1.9095389582640045	3.5936157198563565	5.881598593617043		451.35731	1164.3180084228516	1228_mz3_iin_sirius_1454
136	C30H24O12	[M + H]+	C30H24O12	0.9999999999999999	105.25096279222113	99.02265201014556	6.228310782075572	41	0.7785645703312533	2.2769656868738233	4.359508506294643	-31205.937651013108		577.13459	276.78196907043457	197_mz3_iin_sirius_223
137	C20H30O4	[M + H]+	C20H30O4	0.9999999999999999	105.23364495018764	105.23364495018764	0.0	34	0.8172431222470937	2.189710455242174	3.90711047864086	1.943591923011057		335.22234	641.268315911293	468_mz3_iin_sirius_514
138	C16H33NO3	[M + H]+	C16H33NO3	0.9999999999999999	105.18882939058936	105.18882939058936	0.0	28	0.6230529595015574	1.111274446041712	5.640211155759123	1.8309013546833959		288.25385	733.0873677134514	560_mz3_iin_sirius_621
139	C30H58N3O5	[M + Na]+	C30H58N3O5	0.9999999999999999	105.03942427468085	99.24794514841068	5.791479126270181	28	0.6728834355828222	4.239334418185905	4.922829020581354	3.8910466727476143		563.42906	1280.210952758789	1475_mz3_iin_sirius_1943
140	C21H20O12	[M + H]+	C21H20O12	0.9999999999999999	104.6732314723353	104.6732314723353	0.0	39	0.8754982144914183	0.4481973905722551	2.772457570977107	0.9123847774205666		465.10318	255.63667260110378	161_mz3_iin_sirius_184
141	C20H30O4	[M + K]+	C20H30O4	0.9999999999999999	104.61474367332497	104.61474367332497	0.0	31	0.6797030359273499	1.5413572671517417	4.235554925286047	1.6103683828560738		373.17817	871.6217377781868	763_mz3_iin_sirius_911
142	C36H68N2O9S	[M + K]+	C36H68N2O9S	0.9999999999999999	104.59005981909033	104.59005981909033	0.0	35	0.7272123526481823	-3.2862425235826587	5.563602175410556	9.12263546192157		743.43449	1005.4306411743164	959_mz3_iin_sirius_1133
143	C19H26	[M + H]+	C19H26	0.9999999999999999	104.34291225046596	104.34291225046596	0.0	23	0.607689517591585	5.765059645582715	7.356111418500882	-70569.55535589137		255.21115	1061.295747756958	1061_mz3_iin_sirius_1270
144	C40H74O14	[M + Na]+	C40H74O14	0.9999999999999999	104.31197713390003	98.53782929284618	5.774147841053845	27	0.6165464004027522	1.5802358925916151	4.557202011676991	1.5873691072797536		801.49835	911.2143659591675	819_mz3_iin_sirius_976
145	C18H28O2	[M + H]+	C18H28O2	0.9999999999999999	104.1911381664365	104.1911381664365	0.0	19	0.4273987595767969	0.5249050461454962	9.552400068136482	-64967.59823119032		277.21667	1116.9700241088867	1135_mz3_iin_sirius_1348
146	C21H28O3	[M + H]+	C21H28O3	0.9999999999999999	104.12911575975292	104.12911575975292	0.0	38	0.9104203248463563	1.8338267992457187	3.7076793499616327	1.8104140806060067		329.21172	1016.7780303955078	983_mz3_iin_sirius_1166
147	C20H24O4	[M + H]+	C20H24O4	0.9999999999999999	103.84772338132359	101.12115273300718	2.726570648316411	34	0.7507557833859096	3.82796412184361	5.91150886083658	-54714.4846184775		329.17468	711.6090202331543	533_mz3_iin_sirius_588
148	C28H46O3	[M + H]+	C28H46O3	0.9999999999999999	103.15373705940404	103.15373705940404	0.0	37	0.8784293650342229	3.5008211573786854	4.276497836333027	-41752.64376255199		431.35243	971.9589614868164	910_mz3_iin_sirius_1080
149	C18H26O3	[M + H]+	C18H26O3	0.9999999999999999	102.65803433665916	102.65803433665916	0.0	34	0.7929316888045543	0.8739768161939232	5.631787205916035	-61848.61241437668		291.19597	815.1789271831512	677_mz3_iin_sirius_782
150	C21H20O11	[M + H]+	C21H20O11	0.9999999999999999	102.62159953864189	102.62159953864189	0.0	42	0.861573160417254	-0.5316169708749381	2.7649949368869797	1.890376729027287		449.10869	284.65999603271484	210_mz3_iin_sirius_237
151	C20H26O2	[M + H]+	C20H26O2	0.9999999999999999	102.43035771963181	102.43035771963181	0.0	35	0.8492039768665928	0.652851342717851	4.048415716174908	-60194.786819778994		299.20079	921.7998543240174	832_mz3_iin_sirius_993
152	C30H44O3	[M + H]+	C30H44O3	0.9999999999999999	102.26229854538252	102.26229854538252	0.0	30	0.6953745522504283	-0.19566967561156517	4.6908877649438345	-39727.94033223018		453.33675	785.1699829101562	640_mz3_iin_sirius_716
153	C19H26O3	[M + H]+	C19H26O3	0.9999999999999999	102.17756660507708	102.17756660507708	0.0	23	0.71062302367319	0.610807333052036	6.609915389470398	-59401.38494529718		303.19579	445.38248643279076	339_mz3_iin_sirius_373
154	C19H22O	[M + H]+	C19H22O	0.9999999999999999	102.15507722813734	102.15507722813734	0.0	41	0.8918758498629427	-0.7252869805225903	3.3544367975439524	-67408.59942433085		267.17501	749.0862607955933	579_mz3_iin_sirius_642
155	C19H26O	[M + H]+	C19H26O	0.9999999999999999	102.03521153583864	98.92862558750285	3.1065859483357876	37	0.9310022570179147	1.2251904580337807	5.053777936480752	-66408.33616891745		271.20588	1029.2570114135742	1005_mz3_iin_sirius_1195
156	C19H26O2	[M + H]+	C19H26O2	0.9999999999999999	102.01780129325006	102.01780129325006	0.0	39	0.9172377895376075	2.937713242877639	3.081671456633421	-62707.74923119831		287.20137	753.5027877241373	590_mz3_iin_sirius_657
157	C20H26O2	[M + Na]+	C20H26O2	0.9999999999999999	101.98581410308546	101.98581410308546	0.0	34	0.7876327921427141	-1.5286290158412847	4.263530171918868	2.7386918264225915		321.18338	799.1300010681152	661_mz3_iin_sirius_754
158	C18H22O3	[M + H]+	C18H22O3	0.9999999999999999	101.7031920514738	101.7031920514738	0.0	38	0.9121456048608692	2.8095981762653546	3.2652940975745963	-62717.663289042786		287.16445	752.786979675293	588_mz3_iin_sirius_655
159	C21H26O3	[M + H]+	C21H26O3	0.9999999999999999	101.61476478160088	101.61476478160088	0.0	31	0.7868996222342147	3.5008211573786854	5.603847115302746	-5.811058416229032		327.19357	675.0137400627136	480_mz3_iin_sirius_529
160	C18H28O3	[M - H2O + H]+	C18H26O2	0.9999999999999999	101.15296250229872	101.15296250229872	0.0	20	0.49504424778761064	1.3105762875841647	5.561033796344315	-65443.46258702043		275.20101	905.171012878418	810_mz3_iin_sirius_966
160	C18H26O2	[M + H]+	C18H26O2	0.9999999999999999	101.05196150995624	101.05196150995624	0.0	20	0.49504424778761064	1.3105762875841647	5.561033796344315	-130888.05576236483		275.20114	886.3850212097168	784_mz3_iin_sirius_938
161	C20H28O	[M + H]+	C20H28O	0.9999999999999999	100.8357902583193	98.05227930849308	2.783510949826218	34	0.8052851859061708	1.173426377276832	3.62798006423695	-63145.01671462354		285.22154	800.8167106867768	665_mz3_iin_sirius_760
162	C17H38N3O4S	[M + Na]+	C17H38N3O4S	0.9999999999999999	100.37787021101614	100.37787021101614	0.0	35	0.7246000000000001	3.2625575490138763	5.1557386627303785	-2.5185683027046695		403.24651	839.9939918518066	717_mz3_iin_sirius_844
163	C20H30O3	[M - H4O2 + H]+	C20H26O	0.9999999999999999	100.23536692671125	96.84741184343336	3.3879550832778866	25	0.5639483460109673	0.5574714114413014	5.196825491453572	-127189.26817383144		283.20601	671.2771278619766	484_mz3_iin_sirius_533
164	C19H30O3	[M + Na]+	C19H30O3	0.9999999999999999	100.17825105337528	100.17825105337528	0.0	28	0.6589556046946764	4.422103119218694	5.824695049984215	1.1604586506303887		329.20910	1083.2430267333984	1095_mz3_iin_sirius_1306
165	C17H22O3	[M + H]+	C17H22O3	0.9999999999999999	99.83590104457393	96.84627141150874	2.989629633065186	22	0.6244516927229786	0.15216518373081248	5.367992760178484	-65451.612602714114		275.16476	514.1900253295898	364_mz3_iin_sirius_399
166	C19H26O	[M + H]+	C19H26O	0.9999999999999999	99.44657728252224	97.59254847448385	1.8540288080383902	25	0.715861657722123	1.099811305166303	4.275622267892468	-66407.4455582446		271.20610	971.981348991394	913_mz3_iin_sirius_1083
167	C30H46O3	[M + H]+	C30H46O3	0.9999999999999999	99.23780712355085	99.23780712355085	0.0	41	0.8864178545375683	0.9769129787306309	4.1110339627882	-39551.5006419298		455.35266	964.379997253418	899_mz3_iin_sirius_1068
168	C18H26O	[M + H]+	C18H26O	0.9999999999999999	99.11062951365216	95.8617587055239	3.2488708081282596	18	0.5469638739431207	3.1037050704064946	4.635910218208964	2.4583993862867786		259.20628	727.4990272521973	553_mz3_iin_sirius_614
169	C20H26O4	[M + H]+	C20H26O4	0.9999999999999999	98.8420690170181	98.8420690170181	0.0	28	0.627379505872823	1.5458982428296695	4.48775686346664	-54379.16811832468		331.19106	424.03000831604004	330_mz3_iin_sirius_362
170	C19H24O3	[M + H]+	C19H24O3	0.9999999999999999	98.8067861642773	96.2419064414282	2.564879722849105	30	0.7940798553276542	1.3085822394033129	5.005717046439302	2.0677154566140046		301.18044	678.141975402832	487_mz3_iin_sirius_536
171	C19H28O2	[M + H]+	C19H28O2	0.9999999999999999	98.79521406151392	98.79521406151392	0.0	27	0.8632511698168823	3.4307336723755535	4.114181423819975	2.0919725645209897		289.21681	640.4778215289116	459_mz3_iin_sirius_501
172	C31H46O3	[M + H]+	C31H46O3	0.9999999999999999	98.74879531050847	98.74879531050847	0.0	34	0.7250996015936255	-0.5815408192602266	6.214746617217802	-38538.05544926305		467.35171	1044.8946619033813	1028_mz3_iin_sirius_1235
173	C18H28N3O4	[M + H]+	C18H28N3O4	0.9999999999999999	98.29747695345836	93.78960220252713	4.507874750931219	34	0.7167943429581612	-0.8117982556517831	5.400953772236225	-1.315670122623063		351.21480	723.5370254516602	548_mz3_iin_sirius_605
174	C25H56N3O6S2	[M + Na]+	C25H56N3O6S2	0.9999999999999999	98.12357033590665	98.12357033590665	0.0	39	0.6605461393596989	0.30492967394766546	2.5763955146169724	2.1386984687877497		581.35152	360.4710102081299	309_mz3_iin_sirius_341
175	C18H26O3	[M + H]+	C18H26O3	0.9999999999999999	97.85550535084838	95.09821238194553	2.757292968902839	31	0.8290448098405926	0.16006267320464662	4.31570324807449	-123698.74640193555		291.19602	734.0820121765137	563_mz3_iin_sirius_624
176	C18H30O3	[M + H]+	C18H30O3	0.9999999999999999	97.74105559049877	97.74105559049877	0.0	40	0.9023995780961591	2.514547653965419	2.937876256632868	-61004.27751837098		295.22721	852.8454780578613	732_mz3_iin_sirius_872
177	C20H26O3	[M + H]+	C20H26O3	0.9999999999999999	97.70387237803969	95.07794674939453	2.6259256286451578	22	0.5926717231065057	1.5828436320935224	6.167269262084422	-57139.097604099334		315.19602	587.7346507832408	419_mz3_iin_sirius_461
178	C19H26O	[M + H]+	C19H26O	0.9999999999999999	97.60189558295	97.60189558295	0.0	39	0.8519636763259876	2.2813022484424126	3.495670956837019	-66407.00428646433		271.20621	872.7575209219231	739_mz3_iin_sirius_882
179	C20H30O3	[M + Na]+	C20H30O3	0.9999999999999999	97.36562098945285	93.93634389496759	3.429277094485256	30	0.69670300801261	2.795690274382628	3.637427277309718	0.6019097688471109		341.20892	928.0459785461426	849_mz3_iin_sirius_1012
180	C13H32N3OS	[M + Na]+	C13H32N3OS	0.9999999999999999	97.17504576289431	97.17504576289431	0.0	39	0.882188822031789	1.6330405988872232	2.697616303720564	3.8269942718808103		301.21698	871.6000074068538	769_mz3_iin_sirius_922
181	C15H30N3O3S	[M + Na]+	C15H30N3O3S	0.9999999999999999	97.15881216587474	97.15881216587474	0.0	34	0.8400809716599195	3.1992033915519644	3.6366284558294732	-3.7455094352464755		355.18868	746.6169467568398	574_mz3_iin_sirius_635
182	C16H12O7	[M + H]+	C16H12O7	0.9999999999999999	96.79214104170126	92.33300550754348	4.459135534157783	30	0.7013711844553159	3.1701135362472943	6.080758852972663	-56801.17176749717		317.06640	315.7459080219269	259_mz3_iin_sirius_288
183	C21H30O3	[M + H]+	C21H30O3	0.9999999999999999	96.75455743901247	96.75455743901247	0.0	32	0.7319674991276608	-3.6380841458664204	5.000221459116224	-54375.5373272817		331.22671	757.367992401123	603_mz3_iin_sirius_672
184	C20H24O3	[M + H]+	C20H24O3	0.9999999999999999	96.46453716396792	96.46453716396792	0.0	35	0.8925259287713333	-0.488484018711118	3.3304748509157713	-57506.658496981625		313.18043	682.6269721984863	496_mz3_iin_sirius_545
185	C21H30O3	[M - H2O + H]+	C21H28O2	0.9999999999999999	96.39217979074921	96.39217979074921	0.0	30	0.7048144379585499	0.9367702833903147	4.531848133519045	-57501.1744171659		313.21646	946.984977722168	878_mz3_iin_sirius_1044
186	C29H46O2	[M + H]+	C29H46O2	0.9999999999999999	96.35547532635854	96.35547532635854	0.0	31	0.7557467110018798	0.7260580239552437	3.5059248789073436	0.22633089189388994		427.35715	1003.7680435180664	954_mz3_iin_sirius_1128
187	C29H46O3	[M + H]+	C29H46O3	0.9999999999999999	96.29473406135133	95.8372593764188	0.45747468493253507	38	0.9046628843306893	2.2850390691102223	4.577376394912844	-0.38220461189870486		443.35180	1068.6140441894531	1067_mz3_iin_sirius_1276
188	C30H50O2	[M + H]+	C30H50O2	0.9999999999999999	95.81338321124356	91.71273187892328	4.1006513323202824	38	0.9017369770321412	2.1251708094290995	4.041477220071609	-40618.91439220788		443.38894	1094.0460205078125	1107_mz3_iin_sirius_1318
189	C20H30O2	[M + H]+	C20H30O2	0.9999999999999999	95.8013695604978	95.8013695604978	0.0	30	0.7543685300207038	1.3527096031552437	3.857248545689726	-59394.26485085975		303.23217	912.2079849243164	821_mz3_iin_sirius_978
190	C19H26	[M + H]+	C19H26	0.9999999999999999	95.28939286163401	95.28939286163401	0.0	19	0.6150185087255423	3.2612480849069287	4.939153350183569	-70569.1587376754		255.21125	750.9270286560059	609_mz3_iin_sirius_679
191	C20H34O2	[M + Na]+	C20H34O2	0.9999999999999999	95.1580600821486	95.1580600821486	0.0	19	0.5535035306898425	5.374637953750479	5.850569327732952	1.8748941417711673		329.24572	1104.2779541015625	1112_mz3_iin_sirius_1323
192	C28H44O3	[M + H]+	C28H44O3	0.9999999999999999	94.88731661658461	91.53768693867826	3.3496296779063455	34	0.7973296432044279	1.4913949022990258	4.832394928094929	-41947.76460928593		429.33715	1115.0690460205078	1133_mz3_iin_sirius_1346
193	C20H22O3	[M + Na]+	C20H22O3	0.9999999999999999	94.88053999628436	94.88053999628436	0.0	15	0.4691124898840032	2.0553579067477137	2.0553579067477137	2.1494890130925923		333.14683	861.9640159606934	743_mz3_iin_sirius_886
